"# Ulaanbaatar  хотод #yagodoo  2010-12-30 11 цаг. Цаг агаар: нартай (Fair) агаарын температур: -27 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-30 10 цаг. Цаг агаар: нартай (Fair) агаарын температур: -29 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-30 09 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -27 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-30 08 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -29 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-30 07 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -28 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-30 06 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -28 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-30 05 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Partly Cloudy) агаарын температур: -27 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-30 04 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Partly Cloudy) агаарын температур: -27 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-30 03 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Mostly Cloudy) агаарын температур: -26 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-30 02 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Partly Cloudy) агаарын температур: -27 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-30 01 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Partly Cloudy) агаарын температур: -26 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-30 00 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Mostly Cloudy) агаарын температур: -26 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 23 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Mostly Cloudy) агаарын температур: -26 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 22 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Partly Cloudy) агаарын температур: -25 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 21 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -26 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 20 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -26 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 19 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -24 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 18 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -24 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 17 цаг. Цаг агаар: өдөртөө үүлэрхэг (Partly Cloudy) агаарын температур: -23 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 16 цаг. Цаг агаар: өдөртөө үүлэрхэг (Partly Cloudy) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 15 цаг. Цаг агаар: өдөртөө үүлэрхэг (Partly Cloudy) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 14 цаг. Цаг агаар: өдөртөө үүлэрхэг (Partly Cloudy) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 13 цаг. Цаг агаар: өдөртөө үүлэрхэг (Mostly Cloudy) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 12 цаг. Цаг агаар: өдөртөө үүлэрхэг (Mostly Cloudy) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 11 цаг. Цаг агаар: өдөртөө үүлэрхэг (Mostly Cloudy) агаарын температур: -23 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 10 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -23 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 09 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Partly Cloudy) агаарын температур: -23 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 08 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -23 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 07 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -23 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 06 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -23 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 05 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -23 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 04 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -23 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 03 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -23 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 02 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Mostly Cloudy) агаарын температур: -23 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 01 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Mostly Cloudy) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-29 00 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Mostly Cloudy) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 23 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Partly Cloudy) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 22 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Partly Cloudy) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 21 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Mostly Cloudy) агаарын температур: -21 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 20 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Mostly Cloudy) агаарын температур: -19 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 19 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Partly Cloudy) агаарын температур: -21 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 18 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Partly Cloudy) агаарын температур: -24 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 17 цаг. Цаг агаар: өдөртөө үүлэрхэг (Partly Cloudy) агаарын температур: -21 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 16 цаг. Цаг агаар: өдөртөө үүлэрхэг (Mostly Cloudy) агаарын температур: -20 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 15 цаг. Цаг агаар: нарлаг (Sunny) агаарын температур: -20 хэм байна."
"# ajildavna  #snow  #liferay  #seoul  #buddhism  #yagodoo  #ulaanbaatar ##eclipse  #8"
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 14 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -26 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 13 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -26 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 12 цаг. Цаг агаар: /үйлчилгээ түр зогссон/ (Unknown) агаарын температур: -25 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 11 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -34 хэм байна."
"Пээ ямар аймар юм бэ? #Ulaanbaatar  хотод #yagodoo  2010-12-28 10 цаг. агаарын температур: -34 хэм байна. (via weather_mn)"
"# arsenal  #chelsea  #?? #yagodoo  #ulaanbaatar ##twitpict  #damnitstrue  #unlock  #bulls"
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 10 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -34 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 09 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -34 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 08 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -32 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 07 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -32 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 06 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -32 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 05 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -32 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 04 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -32 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 03 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -31 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 02 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -30 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 01 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -31 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-28 00 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -27 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 23 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -30 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 22 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -29 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 21 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -29 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 20 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -27 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 19 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -26 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 18 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -18 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 17 цаг. Цаг агаар: өдөртөө үүлэрхэг (Partly Cloudy) агаарын температур: -18 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 16 цаг. Цаг агаар: өдөртөө үүлэрхэг (Partly Cloudy) агаарын температур: -16 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 15 цаг. Цаг агаар: өдөртөө үүлэрхэг (Mostly Cloudy) агаарын температур: -16 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 14 цаг. Цаг агаар: өдөртөө үүлэрхэг (Partly Cloudy) агаарын температур: -17 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 13 цаг. Цаг агаар: өдөртөө үүлэрхэг (Partly Cloudy) агаарын температур: -17 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 12 цаг. Цаг агаар: өдөртөө үүлэрхэг (Partly Cloudy) агаарын температур: -18 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 11 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -18 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 10 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -20 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 09 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -20 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 08 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -20 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 07 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -20 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 06 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -20 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 05 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -20 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 04 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -20 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 03 цаг. Цаг агаар: зөөлөн цас орно (Light Snow) агаарын температур: -20 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 02 цаг. Цаг агаар: хүйтэн (Ice Crystals) агаарын температур: -21 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 01 цаг. Цаг агаар: хүйтэн (Ice Crystals) агаарын температур: -21 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-27 00 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Partly Cloudy) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 23 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -22 хэм байна."
"Овоо цага тааруула юу да RT @weather_mn : #Ulaanbaatar  хотод #yagodoo  2010-12-26 22 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -22"
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 22 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 21 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 20 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -21 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 19 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -21 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 18 цаг. Цаг агаар: үүлгүй (Fair) агаарын температур: -19 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 17 цаг. Цаг агаар: нартай (Fair) агаарын температур: -16 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 16 цаг. Цаг агаар: нартай (Fair) агаарын температур: -16 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 15 цаг. Цаг агаар: нартай (Fair) агаарын температур: -16 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 14 цаг. Цаг агаар: нартай (Fair) агаарын температур: -15 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 13 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 12 цаг. Цаг агаар: нарлаг (Sunny) агаарын температур: -23 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 11 цаг. Цаг агаар: нарлаг (Sunny) агаарын температур: -25 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 10 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -27 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 09 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -28 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 08 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Mostly Cloudy) агаарын температур: -25 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 07 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Mostly Cloudy) агаарын температур: -24 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 06 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Mostly Cloudy) агаарын температур: -24 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 05 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -28 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 04 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -28 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 03 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -30 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 01 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -30 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-26 00 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -32 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-25 23 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -31 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-25 22 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -31 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-25 08 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -30 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-25 07 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -27 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-25 06 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Partly Cloudy) агаарын температур: -30 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-25 05 цаг. Цаг агаар: шөнөдөө үүлэрхэг (Mostly Cloudy) агаарын температур: -28 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-25 04 цаг. Цаг агаар: өдөртөө үүлэрхэг (Mostly Cloudy) агаарын температур: -23 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-25 03 цаг. Цаг агаар: өдөртөө үүлэрхэг (Mostly Cloudy) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-25 02 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -22 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-25 01 цаг. Цаг агаар: өдөртөө үүлэрхэг (Mostly Cloudy) агаарын температур: -25 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-25 00 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -28 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 23 цаг. Цаг агаар: өдөртөө үүлэрхэг (Mostly Cloudy) агаарын температур: -29 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 22 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -38 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 21 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -38 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 20 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -38 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 19 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -37 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 18 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -37 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-25 06 цаг. Цаг агаар: uulgui,mash ih utaatai (danger) агаарын температур: -37 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 17 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -37 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 16 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -37 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 15 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -36 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 14 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -34 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 13 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -33 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 12 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -35 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 11 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -32 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 10 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -35 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 09 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -33 хэм байна."
"# bizmarket  #ajildavna  #rpc  #spring  #citinet  #ladygaga  #yagodoo  #ulaanbaatar  #richclient  #rc"
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 08 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -34 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 07 цаг. Цаг агаар: үүлгүй (Clear) агаарын температур: -32 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 06 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -27 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 05 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -27 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 04 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -24 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 03 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -24 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 02 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -24 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 01 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -29 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-24 00 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -29 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-23 23 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -29 хэм байна."
"# Ulaanbaatar  хотод #yagodoo  2010-12-23 22 цаг. Цаг агаар: өтгөн манантай (Smoke) агаарын температур: -37 хэм байна."
